CreditScore,Region,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
841,North India,Male,22,10,592941.58,1,0,1,667636.78,0
646,South India,Male,18,9,411379.53,4,1,1,435069.75,0
598,East India,Male,27,6,1661095.19,1,1,1,2166743.67,0
733,North India,Male,44,7,1107173.12,1,1,1,1044044.82,0
499,South India,Female,53,6,795117.05,2,1,1,358250.37,1
666,South India,Female,46,0,801305.48,2,1,0,2886156.71,0
540,North India,Male,47,8,135328.01,1,1,0,234375.75,0
453,South India,Female,35,3,0.0,2,1,0,589714.19,0
639,South India,Male,18,0,0.0,2,0,0,594248.49,0
725,South India,Male,30,9,0.0,2,0,0,545710.48,0
669,West India,Female,33,10,128694.44,2,1,0,1029335.49,0
658,North India,Female,30,1,412584.65,4,0,0,345414.22,1
416,North India,Male,36,7,785033.8,2,1,1,713646.54,0
636,East India,Male,40,7,658477.66,1,1,1,388898.56,0
636,West India,Male,45,8,847647.2,2,1,1,1649299.8,0
705,West India,Male,32,8,617777.27,1,1,1,1144705.07,0
554,South India,Female,18,9,0.0,1,1,1,425733.45,0
724,South India,Female,30,7,0.0,2,1,1,939544.49,0
604,South India,Female,36,3,0.0,1,1,0,462287.16,1
623,North India,Male,49,9,0.0,1,1,0,850593.55,0
697,West India,Female,29,6,263438.84,1,1,0,1114129.02,0
542,South India,Male,41,8,0.0,3,0,1,339693.94,1
724,East India,Female,39,5,820505.7,2,0,0,1837590.38,0
528,South India,Male,36,5,5168520.39,1,0,1,704789.51,1
708,North India,Female,46,0,0.0,1,0,1,918017.25,0
628,South India,Female,28,9,0.0,1,1,0,541203.89,0
636,North India,Female,29,10,0.0,2,1,1,785670.92,0
374,West India,Male,35,8,0.0,1,1,1,736438.12,1
596,South India,Female,28,1,1143216.33,1,1,0,993006.89,0
631,South India,Female,41,2,151810.31,2,0,0,581531.91,1
789,East India,Female,28,4,187206.45,2,1,1,502995.19,0
646,East India,Male,38,4,523765.19,2,1,0,662354.51,0
591,East India,Male,34,4,173685.01,2,1,1,823163.65,0
725,North India,Male,38,10,469079.03,2,1,0,722081.71,0
604,West India,Male,30,3,361538.65,2,0,0,935625.38,0
742,East India,Female,32,4,301360.73,2,1,1,2315822.07,0
673,South India,Female,37,2,1939295.03,3,1,1,450002.19,0
569,North India,Male,38,10,558304.05,1,1,1,746971.41,0
734,West India,Female,35,0,573178.01,2,1,0,161074.82,0
704,West India,Male,54,6,736118.53,1,0,0,404915.79,1
730,West India,Male,25,9,0.0,2,0,0,551764.48,0
633,North India,Male,35,1,319405.71,1,1,0,2080605.93,0
704,North India,Female,18,7,0.0,1,1,0,662061.1,1
822,South India,Female,40,0,0.0,1,1,1,818792.55,0
665,South India,Male,23,5,547922.72,2,0,1,2057817.15,0
614,West India,Female,32,0,1431939.79,2,1,1,773296.71,0
788,North India,Male,31,7,0.0,1,1,1,669072.05,0
710,North India,Male,39,1,361622.11,1,0,1,371415.47,0
609,South India,Male,29,7,2568338.76,1,0,1,532223.7,1
806,North India,Male,29,3,310944.45,2,1,0,831576.19,0
541,South India,Female,51,2,0.0,2,1,1,656588.3,0
697,South India,Female,39,1,0.0,2,1,1,480129.22,0
753,West India,Male,29,3,241900.65,1,1,0,305098.18,0
746,West India,Male,33,9,1780446.35,2,0,1,1114155.24,0
569,North India,Male,54,10,380376.18,1,0,1,2247238.61,0
538,East India,Male,33,9,1290935.19,2,1,0,236446.15,1
670,West India,Male,28,1,752417.78,1,1,1,587147.08,0
713,South India,Male,28,2,0.0,1,1,0,467888.91,0
552,East India,Female,29,1,413296.48,2,1,0,528231.22,0
677,North India,Male,29,1,138058.8,2,1,1,504258.87,0
518,South India,Male,21,9,406256.92,1,1,1,986979.56,0
745,North India,Female,23,8,299512.02,1,1,0,643191.63,0
598,South India,Male,26,0,0.0,2,1,0,654138.88,0
635,South India,Male,42,2,295637.26,2,1,1,617931.8,0
727,South India,Male,31,0,451788.04,2,1,0,370621.4,0
719,North India,Male,33,2,510292.47,3,0,0,300099.51,0
692,North India,Male,49,0,0.0,2,0,1,576456.85,0
742,South India,Male,50,8,655111.01,2,1,0,305585.29,1
686,North India,Female,32,4,0.0,2,1,1,1100467.43,0
780,West India,Female,29,3,567081.72,2,0,0,214900.41,0
496,West India,Female,26,7,305538.44,2,1,0,670495.54,0
644,North India,Male,43,0,142810.79,1,1,0,2461989.36,1
640,North India,Male,33,8,0.0,2,1,1,607881.59,0
630,North India,Male,31,1,43346.67,2,1,0,1319977.48,0
694,West India,Male,27,7,557646.3,3,1,0,401746.1,0
669,East India,Male,27,6,381558.7,1,1,1,654483.9,0
724,North India,Male,39,9,848019.01,4,1,0,307876.82,0
543,West India,Male,21,1,514723.65,2,1,1,272282.33,0
856,West India,Male,46,9,185583.09,1,0,0,457565.81,0
614,North India,Male,30,9,201094.93,1,0,0,625388.6,0
675,East India,Male,34,5,851168.18,2,1,1,1338885.2,0
631,South India,Male,21,4,64736.29,1,1,0,350226.56,0
657,East India,Male,35,6,0.0,1,0,1,325061.89,0
601,South India,Male,32,1,165526.16,2,1,0,764649.4,0
668,North India,Male,35,9,2533055.06,1,1,0,229749.53,0
702,East India,Male,52,8,488366.84,2,0,1,238106.13,0
433,North India,Male,37,2,400463.37,2,1,0,633803.41,1
620,West India,Male,27,0,0.0,1,0,1,1988111.41,0
617,North India,Female,28,7,83378.96,1,0,0,721556.05,0
858,West India,Male,42,6,0.0,1,1,1,858707.63,0
727,South India,Male,50,6,183805.72,2,1,0,829946.77,0
785,East India,Male,39,3,278007.85,2,0,1,1068681.12,0
700,North India,Male,43,9,1411451.97,1,1,1,467085.35,0
657,South India,Male,42,2,421458.13,2,1,1,421541.97,0
682,South India,Female,51,10,0.0,1,1,0,449966.08,0
751,East India,Female,18,10,151300.43,1,1,1,291754.13,0
807,North India,Male,43,8,0.0,1,1,0,505428.39,0
677,South India,Female,46,2,94954.73,2,1,1,423479.91,0
593,South India,Male,21,6,0.0,4,1,1,721021.43,0
733,North India,Male,26,10,371575.66,3,0,1,927736.9,0
573,West India,Female,26,6,816978.53,1,0,0,254196.39,0
685,North India,Male,27,9,412930.07,2,1,0,1096617.2,0
711,West India,Male,30,6,3489601.87,1,0,0,574491.53,1
640,South India,Female,38,0,178565.9,1,1,1,395034.56,0
568,North India,Male,45,9,126518.51,1,1,0,1190291.37,0
609,South India,Female,47,1,282564.75,2,0,1,1264316.13,0
621,West India,Female,26,1,414261.64,1,0,1,520305.1,0
555,South India,Female,26,2,0.0,1,1,1,423275.34,0
615,North India,Male,50,3,505058.22,2,0,1,649197.82,1
519,North India,Male,43,0,324476.25,1,1,0,753370.1,0
703,West India,Female,36,4,0.0,1,0,0,430092.46,0
680,North India,Female,41,0,0.0,1,0,0,1199990.57,0
673,East India,Male,35,6,751944.14,1,1,1,719784.92,0
615,South India,Female,41,6,133516.29,1,1,0,547977.08,0
627,South India,Male,32,1,0.0,2,0,0,404032.19,0
575,South India,Male,38,3,213396.13,1,0,0,956579.06,0
695,South India,Male,19,8,5355881.4,1,1,1,1748237.43,0
527,East India,Male,28,0,0.0,1,1,0,422317.97,0
657,South India,Female,28,9,98916.79,1,0,0,323147.6,1
592,North India,Male,31,5,638382.04,2,1,1,560271.86,0
808,South India,Female,25,9,685413.21,2,0,1,783710.96,0
697,South India,Male,30,0,771871.83,1,1,0,546991.42,0
649,West India,Male,19,5,125271.89,2,0,0,497196.41,0
550,East India,Female,42,0,2074525.98,1,0,1,521054.18,1
527,South India,Male,35,2,1587157.77,1,1,0,566233.96,0
694,South India,Female,18,3,0.0,2,0,1,306529.96,0
811,South India,Male,26,9,525784.35,1,1,1,2309080.12,0
686,East India,Male,39,4,961938.89,1,1,1,796521.59,0
665,East India,Female,30,6,489156.52,2,1,1,439368.8,0
667,East India,Female,28,1,193403.85,2,1,0,664778.46,0
659,North India,Male,35,5,0.0,2,0,0,690106.1,0
668,South India,Female,39,3,76562.8,3,1,1,312237.46,0
588,North India,Female,20,5,0.0,1,0,0,617047.44,0
562,South India,Male,42,6,0.0,1,1,0,1301280.85,0
659,North India,Female,27,6,469238.79,2,0,1,484198.75,0
784,North India,Male,35,4,1881946.86,1,0,1,370208.75,0
719,South India,Male,35,6,469994.46,2,1,1,547533.14,0
538,South India,Male,30,2,919446.21,1,1,1,1271929.5,0
627,North India,Male,24,9,340222.82,1,1,0,439570.96,0
715,North India,Male,32,4,2954072.68,1,0,0,648566.16,0
786,West India,Male,53,4,2139420.15,2,0,1,570420.58,0
811,North India,Male,21,1,274835.32,2,0,0,514288.64,0
631,West India,Female,54,3,216719.48,2,1,1,622912.04,0
724,South India,Male,33,1,989798.45,2,0,1,363432.16,0
672,West India,Female,36,8,466750.89,2,0,0,836970.43,0
639,North India,Male,24,8,484769.41,1,1,0,1001776.26,1
655,North India,Female,27,0,0.0,1,1,0,648656.43,0
656,West India,Male,30,1,0.0,2,0,0,237001.04,1
755,East India,Male,24,7,1109989.36,2,1,0,491874.06,0
523,North India,Male,33,2,35628.3,1,1,1,791499.55,0
692,North India,Male,31,2,950023.08,1,1,1,143612.67,0
788,East India,Male,56,9,362909.7,2,1,1,582971.05,0
778,North India,Female,23,5,719680.43,1,1,1,676284.47,0
701,North India,Female,37,4,492860.82,2,1,1,296960.21,0
581,East India,Female,38,3,0.0,2,0,1,726841.17,0
719,West India,Male,24,6,388788.48,2,1,0,166452.0,0
769,North India,Male,43,0,1101418.46,2,0,1,1043072.05,0
603,East India,Female,31,10,706301.29,3,1,0,1093198.0,0
682,South India,Male,18,0,681817.9,2,1,1,440272.82,0
631,North India,Female,43,0,440419.82,2,1,0,768732.63,0
594,West India,Male,23,7,616905.44,1,0,0,310595.41,1
621,South India,Female,24,8,1021297.5,1,0,1,519796.58,0
661,South India,Female,43,2,521461.61,2,1,0,540397.18,0
567,East India,Female,32,0,0.0,3,1,1,575050.06,1
552,North India,Male,46,8,321316.52,1,0,1,527775.65,0
569,West India,Male,49,2,0.0,1,1,1,615180.83,0
679,South India,Female,28,8,536951.19,2,0,1,1493420.51,0
518,North India,Female,44,3,285634.84,1,0,0,1373127.73,0
450,West India,Male,27,10,0.0,1,0,0,452157.33,1
773,West India,Male,60,0,0.0,2,1,1,768176.35,0
558,West India,Female,28,4,72172.16,2,1,0,332908.53,0
632,West India,Male,47,6,8304725.78,2,0,1,767423.4,1
733,South India,Female,45,5,0.0,1,1,0,850982.93,0
520,North India,Female,39,3,0.0,2,1,0,1107024.44,0
520,South India,Female,28,9,299926.43,1,0,0,267376.74,0
593,South India,Male,34,7,724603.23,2,1,1,675947.35,0
736,North India,Male,18,9,1143429.0,2,0,1,721664.89,0
648,South India,Male,38,9,1539489.75,2,1,1,894122.01,0
649,West India,Female,39,0,1033511.49,1,1,0,437717.75,0
623,South India,Male,37,3,0.0,1,1,1,426037.58,0
700,East India,Male,18,6,71804.51,1,1,0,1550056.67,0
778,North India,Male,22,5,929257.12,3,1,1,491255.04,0
900,South India,Male,27,0,0.0,1,1,1,1290076.71,0
636,West India,Female,39,4,0.0,1,0,0,1175577.42,1
787,South India,Female,39,5,0.0,2,0,0,336466.16,0
739,North India,Female,34,9,0.0,2,0,1,309091.22,0
674,North India,Male,42,8,2119931.57,2,1,1,351343.85,0
451,North India,Female,24,4,1375424.0,2,0,1,1652397.98,0
615,West India,Male,42,4,3438407.8,2,1,1,426115.35,1
619,West India,Female,41,7,925791.02,2,0,0,953158.62,0
682,North India,Male,40,5,733650.04,2,1,1,657687.79,0
632,North India,Male,33,9,382633.43,2,0,1,677771.26,0
599,North India,Male,56,7,0.0,1,1,1,765423.03,0
832,North India,Male,41,5,411956.92,2,1,0,625687.08,0
767,North India,Female,25,8,2976010.69,1,1,1,819423.25,0
467,North India,Male,38,7,403609.35,2,1,1,737985.33,0
624,South India,Male,44,7,1278799.62,1,1,0,476726.62,0
706,North India,Female,29,0,170948.27,1,0,1,755719.46,0
769,South India,Male,47,3,606583.46,1,0,0,526631.58,0
612,North India,Male,40,1,1374918.46,2,0,1,1378835.74,0
630,West India,Male,18,6,398035.84,2,1,1,781790.84,0
658,East India,Female,39,9,0.0,1,1,0,1082800.52,0
709,South India,Male,31,5,114138.05,1,1,0,1646240.41,0
511,North India,Female,41,6,1076664.92,2,0,1,435258.81,0
468,North India,Male,46,4,0.0,1,1,1,333087.4,1
762,North India,Male,38,10,388767.17,3,1,1,638454.77,0
560,North India,Male,54,2,0.0,4,0,0,802882.62,1
841,South India,Female,34,3,446824.44,1,1,0,1147764.68,0
572,South India,Male,42,10,280784.31,1,0,1,251175.82,0
633,North India,Female,44,9,370718.95,2,1,1,537271.39,0
683,West India,Male,34,0,158646.27,2,1,1,1745759.36,0
458,North India,Male,44,10,413223.84,1,1,1,854289.25,0
900,North India,Female,29,4,669655.7,1,1,0,715323.18,0
614,West India,Female,31,5,4449197.2,1,0,1,1183092.64,0
574,North India,Male,21,6,391289.73,2,0,1,186279.24,0
545,West India,Female,38,10,420462.88,1,1,1,256449.2,0
682,East India,Female,39,10,516909.75,1,1,0,458625.72,0
676,West India,Male,48,7,0.0,1,1,1,833663.56,0
548,North India,Male,44,4,437212.44,3,0,1,391725.37,0
526,South India,Male,32,0,165663.06,2,1,0,590207.51,0
744,South India,Male,23,4,2296011.72,3,1,1,500354.25,0
590,East India,Female,40,0,1259117.04,2,0,1,2343027.41,0
495,East India,Male,48,7,0.0,2,0,1,1231298.39,1
636,North India,Male,44,1,287836.65,1,1,1,723551.5,0
613,East India,Male,47,1,266940.75,2,1,1,395481.74,0
825,North India,Female,33,5,1728226.92,1,1,0,690442.77,0
603,North India,Female,30,8,246661.44,1,1,1,832632.14,0
622,South India,Male,27,10,652646.34,2,1,0,548060.44,0
669,North India,Male,35,4,928619.54,2,0,1,552199.68,0
598,West India,Male,35,5,0.0,2,1,0,723312.04,0
689,North India,Female,38,2,546045.02,2,1,1,247660.31,1
558,West India,Male,34,8,0.0,1,1,0,928736.88,0
628,East India,Female,34,3,5621656.44,1,0,0,1335520.22,1
686,West India,Male,27,5,504303.82,1,1,1,410831.89,0
752,North India,Female,46,3,575703.33,2,1,0,601742.71,0
597,West India,Female,36,5,1472270.48,2,1,1,468912.08,0
596,South India,Female,34,0,0.0,1,1,0,397814.43,0
788,West India,Male,27,0,534714.19,1,0,1,948012.22,0
600,North India,Female,21,0,0.0,2,1,0,435275.89,0
644,South India,Male,50,9,586776.77,1,0,0,712311.71,0
804,West India,Male,42,1,0.0,2,1,1,382183.63,0
656,West India,Female,18,6,338745.8,1,1,0,1064613.38,0
627,East India,Female,44,2,281693.9,2,0,0,752448.82,0
634,North India,Female,46,0,1223457.86,2,1,1,1072824.76,0
583,North India,Male,37,7,224418.93,1,0,1,530511.17,1
690,South India,Female,53,7,0.0,2,1,1,439000.95,0
566,North India,Male,38,3,0.0,2,0,0,2176531.99,0
720,North India,Male,20,6,84155.65,2,0,0,853405.3,0
651,North India,Female,40,1,1830705.64,3,1,0,1714851.11,0
671,West India,Male,38,5,467874.25,1,0,1,482707.83,0
805,East India,Female,29,8,165791.0,1,1,0,1007030.97,0
519,North India,Male,42,6,0.0,2,1,0,407024.21,0
652,North India,Male,18,5,733553.75,1,0,0,296265.34,0
707,North India,Female,46,9,0.0,2,1,0,807515.33,0
594,South India,Female,26,1,0.0,2,1,0,715168.62,0
735,West India,Male,25,3,282262.73,2,1,1,665665.3,0
600,North India,Male,34,5,292842.68,2,1,1,241999.37,0
676,South India,Female,40,4,421314.05,1,1,0,218940.21,0
638,North India,Male,37,4,421122.95,2,0,1,698946.93,0
664,East India,Male,27,3,1359039.9,1,1,1,279286.98,0
656,West India,Female,30,7,0.0,1,0,1,1055672.83,0
647,East India,Male,23,7,378543.05,2,0,1,853752.93,1
607,North India,Female,33,4,779165.33,2,1,0,1482657.81,0
590,South India,Female,47,6,1196861.52,1,1,0,884700.63,1
678,North India,Female,35,1,3544042.18,2,1,0,459732.49,1
654,South India,Male,45,2,337770.47,1,1,0,792967.19,0
587,North India,Female,52,9,1538902.79,1,0,0,344540.8,1
680,West India,Male,29,8,589215.42,4,1,1,920465.0,0
608,South India,Male,33,6,1136366.19,1,1,0,1441973.16,0
789,South India,Male,59,5,1520503.83,2,0,0,585503.24,0
874,West India,Male,51,10,855477.17,2,1,1,530839.17,1
775,South India,Male,18,6,166101.51,1,1,0,588529.99,0
769,North India,Male,40,5,0.0,1,0,1,839248.49,0
723,South India,Male,36,1,453867.73,1,1,0,843645.95,0
631,East India,Male,45,2,0.0,2,1,1,934751.01,0
479,South India,Female,27,4,22150.97,2,0,0,521902.23,0
557,South India,Male,26,1,632195.63,2,1,0,1780887.09,0
589,East India,Female,28,2,467405.89,2,1,1,482505.84,0
758,South India,Female,29,6,0.0,1,1,0,325626.18,0
673,East India,Female,44,1,587147.15,1,1,0,291704.43,0
590,North India,Male,23,5,0.0,1,0,1,586889.3,0
483,South India,Female,29,9,0.0,2,1,0,553643.22,0
858,North India,Male,18,4,0.0,2,1,0,499041.69,0
697,South India,Female,47,2,709556.03,1,1,1,1039109.91,0
731,North India,Male,49,7,243373.06,2,1,0,1180853.88,0
601,North India,Female,32,5,0.0,1,0,0,468062.47,0
637,North India,Female,32,10,423441.62,2,1,0,1236227.09,1
619,North India,Male,40,8,267164.89,2,1,0,1573083.45,0
655,North India,Male,52,0,0.0,1,0,0,340039.34,0
816,West India,Female,40,10,0.0,2,1,1,981263.12,0
541,North India,Male,28,2,0.0,1,1,0,675456.74,0
646,South India,Male,18,9,1162810.87,2,1,0,428430.64,0
682,North India,Female,23,7,198928.44,2,0,1,800715.79,0
639,North India,Male,36,0,1557850.7,4,0,0,332748.67,0
739,West India,Female,28,10,132266.32,1,0,1,679496.49,0
493,West India,Male,38,10,0.0,2,0,1,774152.05,0
819,West India,Male,29,7,869648.55,1,1,0,717761.91,0
526,South India,Male,24,10,452051.22,1,0,0,824870.1,0
548,North India,Female,23,9,389839.31,2,1,0,1070862.65,0
609,North India,Female,53,4,0.0,3,1,1,395927.75,1
591,South India,Male,45,7,1198212.22,2,1,0,1944554.16,0
688,West India,Male,55,9,0.0,2,0,0,751197.07,0
677,East India,Male,41,6,0.0,1,1,1,496684.43,0
660,North India,Female,31,8,474996.08,1,1,0,908445.73,0
522,North India,Male,50,6,980591.79,1,0,1,536970.1,0
637,North India,Male,35,3,1763057.25,1,0,1,407893.51,0
651,West India,Male,38,0,0.0,2,1,0,744071.34,0
760,North India,Male,35,1,1248160.8,2,1,0,856500.89,0
667,South India,Male,18,1,2066489.16,1,0,1,490682.68,0
684,East India,Male,53,0,0.0,2,0,0,444812.13,0
826,West India,Female,41,9,0.0,2,1,1,475381.85,0
545,North India,Female,39,6,1476979.12,1,1,0,813323.32,0
615,North India,Female,35,3,1213169.22,1,1,0,344940.45,0
547,West India,Male,37,9,0.0,2,1,1,489242.04,0
794,South India,Male,29,6,239964.21,1,1,1,566992.76,0
800,West India,Male,42,7,603994.58,3,1,0,326629.2,0
787,North India,Female,21,5,166986.46,2,1,0,891125.16,0
699,West India,Female,38,7,299330.05,1,0,1,619516.07,0
684,West India,Female,42,1,463491.79,2,1,1,1527186.37,0
608,West India,Male,33,0,0.0,2,1,0,1651468.44,1
719,North India,Female,40,8,0.0,2,0,1,449498.88,0
534,North India,Female,25,8,723685.09,2,1,1,1006375.79,0
534,North India,Male,25,8,1313329.05,2,1,1,512596.43,0
612,East India,Female,38,3,0.0,2,1,0,1071073.98,1
819,North India,Female,43,8,403221.37,2,1,0,1102437.73,0
603,North India,Female,18,8,2717413.39,1,0,0,155471.14,1
615,North India,Female,41,10,349498.86,1,1,1,175683.76,0
675,West India,Male,30,4,797837.47,1,1,0,729827.98,0
730,West India,Female,33,0,0.0,2,0,0,1053738.41,0
762,West India,Female,21,7,0.0,1,1,0,166268.85,0
549,South India,Male,26,0,176668.35,1,1,0,370175.36,0
641,East India,Male,46,2,0.0,2,1,0,1542751.35,0
670,North India,Male,36,2,316070.29,1,1,0,283708.05,0
679,West India,Male,31,4,2752381.66,2,1,1,516652.53,0
727,South India,Female,34,4,4212515.33,2,1,1,2355644.1,0
723,South India,Male,41,4,443500.61,2,1,1,654001.86,0
652,North India,Male,40,3,0.0,1,0,0,438605.65,0
753,North India,Male,35,0,727911.25,2,1,0,930529.76,0
737,North India,Male,48,3,936128.82,2,1,1,831213.88,0
729,North India,Male,46,9,0.0,1,1,0,554095.33,0
602,South India,Male,40,7,1363969.83,2,1,0,1264250.36,0
714,North India,Male,36,4,0.0,1,1,0,582978.72,0
758,North India,Female,43,6,243486.02,2,1,0,549355.17,0
603,West India,Male,39,0,0.0,1,0,1,462640.76,0
661,East India,Male,47,4,5199534.18,1,1,1,766679.87,0
790,East India,Male,45,9,929032.32,2,0,0,681200.8,0
685,West India,Male,24,10,286045.65,2,0,0,808403.1,0
642,West India,Male,24,7,388911.34,1,0,0,379032.73,0
781,West India,Male,28,4,634497.45,1,1,0,632406.53,0
607,West India,Male,46,0,2454551.36,1,1,1,339258.08,0
497,North India,Male,18,1,0.0,1,1,0,225640.27,0
579,North India,Male,40,5,0.0,1,0,0,393405.59,0
752,North India,Female,39,1,74439.68,3,0,0,482894.28,0
696,West India,Male,48,8,770183.01,1,1,1,146424.55,0
656,West India,Female,37,8,170855.97,1,0,1,334553.86,0
745,South India,Female,21,1,1847775.18,2,1,0,825863.28,1
665,North India,Female,25,0,0.0,2,1,0,630115.97,0
629,North India,Male,22,6,466348.29,2,1,0,734805.59,0
725,West India,Female,30,6,376159.1,4,1,1,1533562.47,0
615,South India,Male,33,2,478830.11,1,1,1,609650.56,0
694,South India,Male,23,1,0.0,1,0,1,764925.25,0
578,North India,Male,52,8,0.0,3,1,1,1515680.59,0
555,South India,Female,21,8,0.0,2,0,1,276622.97,0
572,East India,Male,50,5,0.0,1,1,0,849226.43,0
647,East India,Female,49,6,707345.18,1,1,1,125195.37,0
591,North India,Male,45,1,0.0,2,0,0,1528842.7,1
594,South India,Female,28,5,247489.37,1,1,0,825497.96,0
636,North India,Female,39,5,293869.6,1,1,0,848436.14,0
643,South India,Female,21,10,0.0,1,1,1,844169.1,0
510,South India,Male,46,7,0.0,2,1,0,823282.93,0
422,North India,Female,35,8,273737.53,2,0,1,1490917.24,0
685,West India,Female,31,1,169754.75,2,1,1,505923.13,0
662,South India,Male,22,6,648118.95,1,1,1,552604.56,0
526,East India,Male,18,8,0.0,2,1,1,708895.15,0
689,North India,Female,24,5,8540118.59,1,1,0,272527.96,1
689,North India,Male,48,6,423864.08,1,0,0,744656.02,0
622,West India,Female,31,8,603754.72,2,1,1,745472.82,0
826,West India,Male,34,9,0.0,1,1,1,405910.7,0
764,South India,Male,43,3,215652.08,2,0,1,233692.81,0
614,East India,Male,55,1,297627.94,2,1,1,392535.33,0
615,South India,Male,50,1,1482922.44,1,1,0,524338.83,0
518,South India,Male,25,0,386273.19,2,1,0,1540360.61,0
760,East India,Female,18,8,211416.38,1,1,0,348697.65,0
672,South India,Male,61,9,371203.46,2,1,0,331529.24,0
724,South India,Female,60,3,576759.1,1,0,0,279044.48,1
457,West India,Female,38,4,826270.36,3,1,0,855823.43,1
719,South India,Male,22,3,993043.37,2,1,0,727947.29,0
